NAME,STATE,COUNTY,CITY,MAX_VOLT,MIN_VOLT,LINES,LATITUDE,LONGITUDE,LON,LAT
TAP156007,IN,LAWRENCE,BEDFORD,69,69,3,38.87424083,-86.48905415,-86.48905415,38.87424083
TAP156008,IN,VIGO,TERRE HAUTE,69,69,3,39.331957,-87.333898,-87.333898,39.33195700000001
TAP156009,IN,VIGO,PIMENTO,69,69,3,39.273982,-87.379234,-87.379234,39.27398199999998
TAP156010,IN,MARION,INDIANAPOLIS,138,138,3,39.73881824,-86.2464311,-86.2464311,39.73881824
TAP156012,IN,CLARK,CHARLESTOWN,138,138,3,38.462096,-85.715878,-85.715878,38.462095999999995
TAP156013,IN,SWITZERLAND,VEVAY,69,69,3,38.870974,-85.181054,-85.181054,38.870974
TAP156014,MI,CASS,NILES,138,138,3,41.88715337,-86.18775616,-86.18775616,41.88715337
TAP156015,IN,RUSH,CARTHAGE,69,69,3,39.720622,-85.53145127,-85.53145127,39.720622
TAP156016,IN,UNION,LIBERTY,69,69,2,39.555911,-84.909652,-84.909652,39.555911
TAP156017,IN,UNION,LIBERTY,69,69,3,39.57187116,-84.95665358,-84.95665358,39.57187116
TAP156018,IN,FRANKLIN,BROOKVILLE,69,69,3,39.50579763,-84.94696429,-84.94696429,39.505797629999996
TAP156019,IN,UNION,LIBERTY,69,69,3,39.594075,-85.00359,-85.00359,39.594075000000004
TAP156020,IN,CLAY,BRAZIL,-999999,-999999,3,39.53291355,-87.12553203,-87.12553203,39.532913549999996
TAP156021,IN,CLAY,CARBON,-999999,-999999,3,39.598949,-87.124422,-87.124422,39.59894899999998
TAP156022,IN,HENDRICKS,AVON,69,69,3,39.763188,-86.390322,-86.390322,39.76318799999999
TAP156023,IN,HENDRICKS,AVON,69,69,3,39.76325206,-86.38127339,-86.38127339,39.76325205999999
TAP156024,IN,HENDRICKS,AVON,69,69,3,39.76243353,-86.42862932,-86.42862932,39.762433529999996
TAP156025,IN,HENDRICKS,AVON,69,69,3,39.76237511,-86.43349181,-86.43349181,39.762375109999994
TAP156026,IN,PUTNAM,ROACHDALE,-999999,-999999,3,39.842256,-86.816427,-86.816427,39.84225599999999
TAP156027,KY,ALLEN,SCOTTSVILLE,161,161,4,36.75681061,-86.20002993,-86.20002993000001,36.756810609999995
TAP156029,KY,WARREN,BOWLING GREEN,161,161,3,36.94897206,-86.33786878,-86.33786878000001,36.94897205999999
TAP156030,KY,DAVIESS,OWENSBORO,69,69,3,37.795692,-87.23955,-87.23955,37.79569200000001
TAP156031,KY,DAVIESS,OWENSBORO,69,69,3,37.765799,-87.219585,-87.219585,37.765798999999994
TAP156032,KY,HENDERSON,HENDERSON,69,69,3,37.845264,-87.559879,-87.559879,37.84526400000001
TAP156033,KY,HENDERSON,HENDERSON,69,69,3,37.820454,-87.477122,-87.477122,37.820454
TAP156034,KY,HENDERSON,HENDERSON,69,69,3,37.784412,-87.507462,-87.507462,37.784411999999996
TAP156035,KY,HENDERSON,HENDERSON,69,69,3,37.805007,-87.566906,-87.566906,37.80500700000002
TAP156036,KY,HENDERSON,HENDERSON,69,69,3,37.804445,-87.573325,-87.573325,37.804444999999994
TAP156037,KY,HENDERSON,HENDERSON,69,69,3,37.72824328,-87.50310359,-87.50310358999998,37.72824328000001
TAP156038,IL,GALLATIN,SHAWNEETOWN,69,69,3,37.71261579,-88.18418374,-88.18418374,37.71261579
TAP156039,KY,UNION,MORGANFIELD,69,69,3,37.668966,-88.015244,-88.015244,37.668966
TAP156040,KY,CRITTENDEN,STURGIS,69,69,3,37.457824,-87.953022,-87.953022,37.457824
TAP156041,KY,CRITTENDEN,STURGIS,69,69,3,37.458199,-87.952954,-87.95295399999999,37.458199
TAP156042,KY,CHRISTIAN,HOPKINSVILLE,69,69,3,36.954953,-87.516422,-87.516422,36.954952999999996
TAP156043,KY,CHRISTIAN,CERULEAN,161,161,3,36.99441025,-87.688316,-87.688316,36.994410249999994
TAP156044,KY,CHRISTIAN,HOPKINSVILLE,69,69,3,36.84133324,-87.42493976,-87.42493976,36.84133323999999
TAP156045,KY,CHRISTIAN,HOPKINSVILLE,161,161,3,36.843439,-87.418608,-87.418608,36.84343899999999
TAP156046,KY,LOGAN,RUSSELLVILLE,69,69,3,36.853423,-86.898344,-86.89834400000001,36.853422999999985
TAP156047,KY,WARREN,BOWLING GREEN,69,69,3,36.905596,-86.431138,-86.431138,36.905595999999996
TAP156048,KY,WARREN,BOWLING GREEN,69,69,3,36.927861,-86.489588,-86.489588,36.927860999999986
TAP156049,KY,SIMPSON,FRANKLIN,69,69,3,36.72510664,-86.56578281,-86.56578281000002,36.72510664000001
TAP156050,KY,SIMPSON,FRANKLIN,161,161,3,36.743732,-86.576549,-86.57654899999999,36.743731999999994
TAP156051,KY,SIMPSON,FRANKLIN,69,69,3,36.773576,-86.577843,-86.57784300000002,36.77357599999999
TAP156052,KY,LOGAN,AUBURN,69,69,3,36.94442788,-86.72573366,-86.72573366,36.94442788
TAP156053,KY,LOGAN,AUBURN,69,69,3,36.869589,-86.723092,-86.72309199999998,36.869589
TAP156054,KY,SIMPSON,FRANKLIN,69,69,3,36.7742,-86.577628,-86.577628,36.7742
TAP156055,KY,WARREN,BOWLING GREEN,69,69,3,36.943081,-86.431952,-86.431952,36.943080999999985
TAP156056,KY,WARREN,BOWLING GREEN,69,69,3,36.943553,-86.45698,-86.45698,36.943553
TAP156057,KY,WARREN,BOWLING GREEN,69,69,3,36.954395,-86.481159,-86.481159,36.95439499999999
TAP156058,KY,WARREN,BOWLING GREEN,69,69,3,36.955493,-86.482727,-86.48272700000001,36.955493
TAP156059,KY,WARREN,BOWLING GREEN,69,69,3,36.958973,-86.481348,-86.48134800000001,36.95897299999999
TAP156060,KY,WARREN,BOWLING GREEN,69,69,3,36.980737,-86.462892,-86.462892,36.980737
TAP156061,KY,WARREN,BOWLING GREEN,69,69,3,36.983898,-86.462506,-86.462506,36.983898
TAP156062,KY,WARREN,BOWLING GREEN,69,69,3,36.989092,-86.48661,-86.48661,36.98909199999999
TAP156063,KY,WARREN,BOWLING GREEN,69,69,3,36.946623,-86.420973,-86.420973,36.946622999999995
TAP156064,KY,WARREN,BOWLING GREEN,69,69,3,36.980609,-86.396562,-86.39656200000002,36.98060900000001
TAP156065,KY,WARREN,BOWLING GREEN,69,69,3,36.990723,-86.431732,-86.431732,36.99072299999999
TAP156066,KY,WARREN,BOWLING GREEN,69,69,3,36.992639,-86.432095,-86.432095,36.992639
TAP156067,KY,WARREN,BOWLING GREEN,69,69,3,36.992722,-86.432007,-86.432007,36.992721999999986
TAP156068,KY,FAYETTE,LEXINGTON,69,69,3,38.039524,-84.510217,-84.510217,38.03952399999999
TAP156069,KY,FAYETTE,LEXINGTON,69,69,3,38.04086328,-84.50883252,-84.50883252,38.04086328
TAP156070,KY,FAYETTE,LEXINGTON,69,69,3,38.05102798,-84.51291675,-84.51291675,38.05102798
TAP156071,KY,FAYETTE,LEXINGTON,69,69,3,38.054413,-84.513629,-84.513629,38.054413
TAP156072,KY,BOURBON,PARIS,69,69,3,38.19383997,-84.27622345,-84.27622345,38.19383996999999
TAP156073,KY,FAYETTE,LEXINGTON,69,69,3,38.04289808,-84.475977,-84.475977,38.04289808
TAP156074,KY,FAYETTE,LEXINGTON,69,69,3,38.01476672,-84.4341422,-84.43414219999998,38.01476672
TAP156075,KY,FAYETTE,LEXINGTON,69,69,3,38.014193,-84.428234,-84.428234,38.014193
TAP156076,KY,WOODFORD,VERSAILLES,69,69,3,38.062613,-84.728254,-84.728254,38.062613
TAP156077,KY,JEFFERSON,LOUISVILLE,138,138,3,38.15765938,-85.82864265,-85.82864265,38.15765937999999
TAP156078,KY,JEFFERSON,LOUISVILLE,69,69,3,38.214982,-85.674432,-85.674432,38.21498199999999
TAP156079,KY,JEFFERSON,LOUISVILLE,69,69,3,38.215734,-85.675058,-85.675058,38.215734
TAP156080,KY,JEFFERSON,LOUISVILLE,-999999,-999999,1,38.249042,-85.602134,-85.602134,38.249041999999996
TAP156081,KY,JEFFERSON,LOUISVILLE,69,69,3,38.24887298,-85.60516904,-85.60516904,38.24887297999999
TAP156082,KY,JEFFERSON,LOUISVILLE,69,69,3,38.24895391,-85.60602551,-85.60602551,38.24895390999999
TAP156083,KY,BULLITT,MT WASHINGTON,69,69,3,38.06374847,-85.51824452,-85.51824452,38.06374847
TAP156084,KY,BULLITT,MT WASHINGTON,69,69,3,38.039977,-85.566865,-85.566865,38.039976999999986
TAP156085,KY,BULLITT,MT WASHINGTON,69,69,3,38.02912598,-85.61440125,-85.61440125000001,38.029125979999996
TAP156086,KY,BULLITT,SHEPHERDSVILLE,69,69,3,38.01567493,-85.66330486,-85.66330486,38.015674929999996
TAP156087,KY,BULLITT,SHEPHERDSVILLE,69,69,3,38.01383286,-85.68713907,-85.68713907,38.013832859999994
TAP156088,KY,LEE,BEATTYVILLE,69,69,3,37.580683,-83.692081,-83.692081,37.58068299999999
TAP156089,KY,LEE,BEATTYVILLE,69,69,3,37.581358,-83.692188,-83.692188,37.581357999999994
TAP156090,KY,LEE,BEATTYVILLE,161,161,3,37.586405,-83.725719,-83.72571900000001,37.586405
TAP156091,KY,ESTILL,IRVINE,69,69,3,37.66891677,-83.85741859,-83.85741859,37.668916769999996
TAP156092,KY,MADISON,RICHMOND,138,138,3,37.74424126,-84.24930756,-84.24930756,37.74424126
TAP156093,KY,LAUREL,CORBIN,69,69,3,36.99668049,-84.15865346,-84.15865346,36.996680489999996
TAP156094,KY,WHITLEY,CORBIN,69,69,4,36.93606389,-84.08645134,-84.08645134,36.936063889999986
UNKNOWN155702,AL,COVINGTON,FLORALA,-999999,-999999,1,31.02272878,-86.36451699,-86.36451699,31.022728779999994
UNKNOWN155711,IN,POSEY,MT VERNON,69,69,2,37.94564085,-87.86086267,-87.86086267,37.94564084999999
UNKNOWN155712,IN,GIBSON,PRINCETON,69,69,2,38.31165669,-87.57828741,-87.57828741,38.31165668999999
UNKNOWN155713,IN,VANDERBURGH,EVANSVILLE,69,69,2,37.96560947,-87.52772135,-87.52772135,37.96560947
UNKNOWN155714,IN,VANDERBURGH,EVANSVILLE,69,69,2,37.97118454,-87.54356856,-87.54356856,37.97118454
UNKNOWN155715,IN,GIBSON,OWENSVILLE,69,69,2,38.26712521,-87.69361584,-87.69361584,38.267125209999996
UNKNOWN155716,IN,FAYETTE,CONNERSVILLE,69,69,3,39.63270379,-85.13626416,-85.13626416,39.632703789999994
UNKNOWN155717,IN,RUSH,CARTHAGE,69,69,1,39.74208236,-85.54644996,-85.54644996,39.74208235999999
TAP155718,IN,RUSH,ARLINGTON,69,69,3,39.659294,-85.576279,-85.576279,39.659294
TAP155719,IN,RUSH,RUSHVILLE,69,69,3,39.65488858,-85.44507921,-85.44507920999999,39.65488858
TAP155720,IN,FAYETTE,CONNERSVILLE,69,69,3,39.642705,-85.166969,-85.166969,39.64270499999999
TAP155721,IN,FRANKLIN,LAUREL,69,69,3,39.4963,-85.279591,-85.27959099999998,39.49629999999999
TAP155722,IN,FAYETTE,CONNERSVILLE,69,69,3,39.624799,-85.100813,-85.100813,39.62479900000001
TAP155723,IN,UNION,LIBERTY,69,69,3,39.582057,-84.909099,-84.90909900000001,39.58205699999999
TAP155724,KY,MEADE,EKRON,69,69,3,37.90196501,-86.13224595,-86.13224594999998,37.90196500999999
TAP155725,KY,OHIO,UTICA,69,69,3,37.59598349,-86.98690653,-86.98690653,37.595983489999995
TAP155726,KY,DAVIESS,UTICA,69,69,3,37.59446283,-87.09569666,-87.09569666,37.59446283
TAP155727,KY,DAVIESS,OWENSBORO,69,69,4,37.69349608,-87.13576395,-87.13576395,37.693496079999996
UNKNOWN155728,KY,HENDERSON,ROBARDS,69,69,1,37.65154037,-87.53261395,-87.53261395,37.65154037
UNKNOWN155729,KY,HENDERSON,HENDERSON,69,69,3,37.81078719,-87.62148903,-87.62148903,37.81078719
TAP155730,KY,HENDERSON,ROBARDS,69,69,3,37.64811,-87.509088,-87.509088,37.64811
TAP155731,KY,HENDERSON,ROBARDS,69,69,3,37.64945,-87.53341,-87.53341,37.64944999999999
TAP155732,KY,HENDERSON,ROBARDS,69,69,3,37.647842,-87.549497,-87.549497,37.647842
TAP155733,KY,HENDERSON,CORYDON,161,161,3,37.70686016,-87.73502439,-87.73502439,37.70686016
TAP155734,IL,GALLATIN,JUNCTION,69,69,3,37.77704684,-88.19300916,-88.19300916000002,37.77704683999999
TAP155735,KY,BULLITT,SHEPHERDSVILLE,69,69,3,38.012348,-85.705623,-85.705623,38.01234800000001
TAP155736,KY,BULLITT,SHEPHERDSVILLE,69,69,3,38.015435,-85.724421,-85.724421,38.015435
TAP155737,KY,NELSON,COXS CREEK,69,69,3,37.90872804,-85.55115225,-85.55115225,37.90872803999999
TAP155738,KY,BULLITT,SHEPHERDSVILLE,69,69,3,37.925746,-85.67661,-85.67661,37.925746
TAP155739,KY,SPENCER,TAYLORSVILLE,161,161,3,38.08894877,-85.35015538,-85.35015538,38.088948769999995
UNKNOWN155740,KY,SPENCER,TAYLORSVILLE,161,161,1,38.05579662,-85.26532217,-85.26532217,38.05579662
YELLOW MOUNTAIN,KY,KNOTT,LEBURN,138,138,3,37.4111216,-82.94914366,-82.94914365999999,37.41112159999999
TAP155742,KY,MONTGOMERY,MOUNT STERLING,69,69,3,38.034891,-83.971711,-83.971711,38.034891
TAP155743,KY,MONTGOMERY,MOUNT STERLING,69,69,3,38.03469,-83.97183,-83.97183,38.03469
TAP155744,KY,MONTGOMERY,MOUNT STERLING,69,69,3,38.04419607,-83.98552551,-83.98552551,38.04419607
TAP155745,KY,CLARK,WINCHESTER,69,69,3,37.998246,-84.162115,-84.162115,37.998246
TAP155746,KY,CLARK,WINCHESTER,69,69,3,38.020276,-84.253698,-84.253698,38.020275999999996
UNKNOWN155747,KY,BULLITT,SHEPHERDSVILLE,69,69,1,38.00794533,-85.70897231,-85.70897231,38.00794532999999
UNKNOWN155748,KY,CLARK,WINCHESTER,69,69,1,38.02214493,-84.25252357,-84.25252356999998,38.02214493
TAP155752,KY,FLOYD,PRESTONSBURG,69,69,3,37.643535,-82.761286,-82.761286,37.64353499999999
TAP155753,KY,FLOYD,PRESTONSBURG,69,69,3,37.6617,-82.792336,-82.792336,37.661699999999996
TAP155754,KY,JOHNSON,VAN LEAR,69,69,3,37.768955,-82.747936,-82.747936,37.768954999999984
TAP155755,KY,FLOYD,PRESTONSBURG,69,69,3,37.74315155,-82.74523655,-82.74523655,37.74315154999999
TAP155756,IN,VANDERBURGH,EVANSVILLE,69,69,3,38.014075,-87.64030683,-87.64030683,38.014075
TAP155757,IL,WAYNE,WAYNE CITY,69,69,3,38.334718,-88.60715,-88.60715,38.334717999999995
TAP155758,IL,WAYNE,KEENES,69,69,3,38.38750015,-88.6435748,-88.64357480000001,38.387500149999994
TAP155759,IL,WAYNE,WAYNE CITY,69,69,3,38.475542,-88.64634,-88.64634,38.47554199999999
TAP155760,AL,LAUDERDALE,ROGERSVILLE,-999999,-999999,3,34.870892,-87.390327,-87.390327,34.870891999999984
UNKNOWN155761,AL,MADISON,HUNTSVILLE,-999999,-999999,1,34.65188441,-86.64825486,-86.64825486,34.65188441
UNKNOWN155762,AL,MADISON,MADISON,-999999,-999999,1,34.72479326,-86.74826801,-86.74826801000002,34.72479325999999
UNKNOWN155763,AL,MADISON,HUNTSVILLE,-999999,-999999,2,34.78754441,-86.57184609,-86.57184609,34.787544409999995
UNKNOWN155764,AL,MADISON,HARVEST,-999999,-999999,1,34.83501227,-86.7045177,-86.7045177,34.83501226999999
UNKNOWN155765,AL,MADISON,HUNTSVILLE,161,-999999,3,34.67982721,-86.67654189,-86.67654189,34.67982721
UNKNOWN155766,AL,MADISON,HUNTSVILLE,-999999,-999999,0,34.67933942,-86.67507852,-86.67507852,34.67933941999999
TAP155767,AL,MADISON,MADISON,-999999,-999999,3,34.72884786,-86.74841078,-86.74841078,34.72884786
TAP155768,AL,MADISON,MADISON,-999999,-999999,3,34.6919567,-86.75145649,-86.75145649,34.69195669999999
TAP155769,AL,MADISON,HUNTSVILLE,161,161,3,34.704147,-86.679206,-86.67920600000001,34.704147
TAP155770,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.633774,-86.759938,-86.75993800000002,34.633773999999995
TAP155771,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.652229,-86.759351,-86.759351,34.65222899999999
TAP155772,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.65371,-86.758337,-86.758337,34.65370999999999
TAP155773,AL,MADISON,HUNTSVILLE,-999999,-999999,3,34.648029,-86.743471,-86.743471,34.648028999999994
UNKNOWN155794,MO,HOWELL,WEST PLAINS,69,69,1,36.73595924,-91.85443098,-91.85443098,36.73595924
TAP155795,MO,HOWELL,WEST PLAINS,69,69,3,36.74595327,-91.87671359,-91.87671359000001,36.745953269999994
TAP155796,MO,HOWELL,WEST PLAINS,69,69,3,36.73510423,-91.85512756,-91.85512755999999,36.73510422999999
UNKNOWN155797,MO,HOWELL,WEST PLAINS,69,69,1,36.74660395,-91.87804648,-91.87804648,36.746603949999994
UNKNOWN155798,MO,LACLEDE,LEBANON,69,69,1,37.67834204,-92.65108227,-92.65108227,37.67834203999998
UNKNOWN155799,MO,HOWELL,MOUNTAIN VIEW,69,69,2,36.9748751,-91.81130649,-91.81130649,36.9748751
UNKNOWN155800,MO,LACLEDE,LEBANON,69,69,1,37.6774426,-92.66954213,-92.66954213000001,37.67744259999999
UNKNOWN155801,MO,HOWELL,MOUNTAIN VIEW,69,69,1,36.99868398,-91.68349256,-91.68349256,36.99868398000001
UNKNOWN155802,MO,WRIGHT,MOUNTAIN GROVE,69,69,3,37.10284312,-92.2671176,-92.2671176,37.10284312
TAP155803,MO,LACLEDE,LEBANON,69,69,3,37.70096595,-92.65073963,-92.65073963,37.70096595
TAP155804,MO,LACLEDE,LEBANON,69,69,3,37.68018374,-92.66675816,-92.66675816,37.68018373999999
TAP155805,MO,HOWELL,WEST PLAINS,69,69,3,36.733673,-91.874842,-91.874842,36.733672999999996
TAP155806,MO,STONE,GALENA,69,69,3,36.856684,-93.549147,-93.549147,36.856684
TAP155807,KY,CUMBERLAND,BURKESVILLE,161,161,3,36.89310832,-85.38614013,-85.38614013,36.893108319999996
TAP155808,KY,FLOYD,GARRETT,46,46,3,37.472563,-82.831557,-82.831557,37.472563
UNKNOWN155809,KS,SEDGWICK,WICHITA,69,69,2,37.71628708,-97.28979895,-97.28979895,37.71628707999999
UNKNOWN155810,KS,WYANDOTTE,KANSAS CITY,161,161,2,39.14602683,-94.62801111,-94.62801111,39.14602682999998
UNKNOWN155811,TN,HARDIN,SAVANNAH,-999999,-999999,1,35.23012728,-88.19879259,-88.19879259,35.23012728
UNKNOWN155813,KS,SEDGWICK,WICHITA,69,69,2,37.69985392,-97.30100323,-97.30100323,37.699853919999995
UNKNOWN155814,TN,WASHINGTON,JOHNSON CITY,69,69,1,36.43488,-82.450483,-82.450483,36.434879999999986
UNKNOWN155815,TN,WASHINGTON,JOHNSON CITY,69,69,1,36.360655,-82.38938776,-82.38938776,36.360654999999994
RISER155819,KS,SEDGWICK,WICHITA,69,69,2,37.715722,-97.290565,-97.290565,37.71572200000001
TAP155820,WI,BURNETT,GRANTSBURG,69,69,3,45.780094,-92.661356,-92.661356,45.780094
TAP155824,AL,JEFFERSON,BIRMINGHAM,115,115,3,33.53406198,-86.90217957,-86.90217957,33.53406198
TAP155825,AL,JEFFERSON,BIRMINGHAM,115,115,3,33.6511225,-86.68385059,-86.68385059000002,33.65112249999999
TAP155826,AR,HOT SPRING,MALVERN,115,115,3,34.45666564,-92.90325659,-92.90325659,34.45666564
TAP155828,IL,TAZEWELL,MACKINAW,138,138,3,40.54316461,-89.30581221,-89.30581221,40.543164610000005
TAP155829,IN,GRANT,CONVERSE,138,138,3,40.57573572,-85.81436295,-85.81436294999999,40.57573571999999
TAP155830,IN,LAPORTE,MILL CREEK,138,138,3,41.57023096,-86.57675719,-86.57675719,41.570230959999996
TAP155831,KS,COFFEY,BURLINGTON,69,69,3,38.18374375,-95.62878411,-95.62878411,38.18374375
TAP155832,KS,GREELEY,TRIBUNE,115,115,3,38.47241707,-101.7340306,-101.73403060000001,38.47241707
TAP155833,KY,HOPKINS,MADISONVILLE,69,69,4,37.42725802,-87.39132044,-87.39132044,37.42725802
UNKNOWN155835,TN,WILSON,MOUNT JULIET,161,161,1,36.06933503,-86.42813057,-86.42813056999998,36.069335030000005
TAP155836,TN,WILSON,LEBANON,161,161,3,36.1487088,-86.4080733,-86.40807330000001,36.148708799999994
TAP155837,TN,WILSON,LEBANON,161,161,3,36.137252,-86.408873,-86.408873,36.137252
UNKNOWN155838,NE,KEYA PAHA,SPRINGVIEW,69,69,1,42.82469,-99.754264,-99.754264,42.82469
UNKNOWN155840,TN,WILSON,LEBANON,161,161,1,36.13662,-86.407992,-86.407992,36.13661999999999
UNKNOWN155841,NE,CEDAR,HARTINGTON,-999999,-999999,0,42.612164,-97.298492,-97.29849199999998,42.61216399999999
UNKNOWN155842,NE,KNOX,CROFTON,69,69,2,42.684537,-97.524273,-97.524273,42.684536999999985
TAP155847,KS,GEARY,JUNCTION CITY,115,115,3,39.02879697,-96.82300365,-96.82300365,39.02879697
TAP155848,KS,ALLEN,HUMBOLDT,138,138,3,37.78630213,-95.42927041,-95.42927041,37.78630213000002
TAP155849,SD,YANKTON,YANKTON,115,115,2,42.90359176,-97.39852499,-97.39852499000001,42.90359175999999
UNKNOWN155851,KS,SUMNER,GEUDA SPRINGS,-999999,-999999,1,37.11375529,-97.23802235,-97.23802235,37.11375529000001
UNKNOWN155852,KS,HARPER,ATTICA,345,345,1,37.36857258,-98.33064086,-98.33064086,37.36857258
UNKNOWN155853,OK,KAY,BLACKWELL,345,345,1,36.83920523,-97.18086628,-97.18086628,36.83920523
UNKNOWN155855,IL,COOK,CHICAGO,-999999,-999999,0,41.89300675,-87.63000873,-87.63000873,41.89300675
MORGAN FORK,KY,FLOYD,PRINTER,138,138,3,37.498558,-82.69088427,-82.69088427,37.498557999999996
TAP155868,MI,SAGINAW,SAGINAW,-999999,-999999,3,43.48849508,-84.08862514,-84.08862514000002,43.48849508
TAP155869,MI,OTTAWA,BLENDON TWP,138,138,3,42.91611589,-86.02240743,-86.02240742999999,42.916115889999986
TAP155870,MI,IONIA,LAKE ODESSA,69,69,3,42.84369195,-85.07671905,-85.07671905,42.84369195000001
TAP155871,MI,ROSCOMMON,PRUDENVILLE,138,138,3,44.3049445,-84.60088463,-84.60088463000001,44.3049445
TAP155874,IL,LAKE,NORTH CHICAGO,138,138,3,42.30946645,-87.87575329,-87.87575329,42.30946645
TAP155875,IL,LAKE,NORTH CHICAGO,138,138,3,42.30846989,-87.8757001,-87.8757001,42.30846988999999
TAP155876,IL,LAKE,GREAT LAKES,138,138,3,42.28970907,-87.8699444,-87.86994440000001,42.28970907
TAP155877,IL,KANKAKEE,BOURBONNAIS,138,138,3,41.16583745,-87.85862627,-87.85862627,41.16583745
TAP155878,IL,COOK,SUMMIT ARGO,138,138,3,41.76965898,-87.82717716,-87.82717716,41.769658979999996
TAP155879,IL,WINNEBAGO,ROCKFORD,138,138,3,42.21720185,-89.07065402,-89.07065402,42.21720185000001
TAP155880,IL,WINNEBAGO,ROCKFORD,138,138,3,42.21728745,-89.07063636,-89.07063636,42.21728744999999
TAP155881,IL,LEE,STEWARD,138,138,3,41.82549513,-89.0242655,-89.0242655,41.82549513
TAP155882,IL,COOK,CHICAGO,138,138,3,41.70335654,-87.65468546,-87.65468546,41.703356539999994
TAP155883,IL,COOK,CHICAGO,-999999,-999999,3,41.76310354,-87.73314056,-87.73314056,41.76310353999999
TAP155884,IL,COOK,CHICAGO,-999999,-999999,1,41.90136331,-87.64775347,-87.64775347,41.901363309999994
TAP155885,IL,COOK,CHICAGO,-999999,-999999,1,41.9010278,-87.64745366,-87.64745366,41.9010278
TAP155886,ND,ADAMS,HETTINGER,-999999,-999999,3,46.01011,-102.632256,-102.632256,46.01010999999998
TAP155887,ND,OLIVER,CENTER,-999999,-999999,3,47.12585511,-101.1939614,-101.1939614,47.125855109999996
RISER155888,ND,MORTON,MANDAN,115,115,2,46.807702,-100.822816,-100.82281599999999,46.807702
RISER155889,ND,MORTON,MANDAN,115,115,2,46.807036,-100.822744,-100.822744,46.807036
RISER155890,ND,BURLEIGH,BISMARCK,115,115,2,46.808464,-100.815381,-100.81538099999999,46.808463999999994
TAP155891,ND,BURLEIGH,BISMARCK,115,115,3,46.838039,-100.7885,-100.7885,46.838039
UNKNOWN155588,TN,SUMNER,GALLATIN,-999999,-999999,2,36.38271587,-86.44217496,-86.44217496,36.382715869999984
UNKNOWN155589,TN,DAVIDSON,NASHVILLE,-999999,-999999,0,36.1096376,-86.71924319,-86.71924319,36.10963759999999
UNKNOWN155590,TN,DAVIDSON,NASHVILLE,-999999,-999999,0,36.12580619,-86.7087157,-86.7087157,36.125806189999984
UNKNOWN155591,KY,GRAYSON,LEITCHFIELD,138,69,3,37.48103871,-86.31102172,-86.31102172000001,37.48103870999999
UNKNOWN155592,KY,WARREN,BOWLING GREEN,161,161,2,37.014221,-86.36512,-86.36512,37.014220999999985
UNKNOWN155593,KY,WARREN,BOWLING GREEN,161,69,2,36.942658,-86.431687,-86.431687,36.942657999999994
UNKNOWN155594,KY,EDMONSON,BROWNSVILLE,-999999,-999999,0,37.171041,-86.233371,-86.233371,37.17104099999999
MADISON,TN,DAVIDSON,MADISON,-999999,-999999,3,36.2611707,-86.71465833,-86.71465833,36.26117069999999
MURFREESBORO ROAD,TN,DAVIDSON,NASHVILLE,161,-999999,3,36.06423018,-86.62463526,-86.62463525999999,36.064230179999996
HURRICANE CREEK,TN,DAVIDSON,NASHVILLE,-999999,-999999,0,36.02443045,-86.60284703,-86.60284703,36.02443045
ELM HILL,TN,DAVIDSON,NASHVILLE,-999999,-999999,4,36.14868306,-86.71095281,-86.71095281,36.148683059999996
AIRPORT,TN,DAVIDSON,NASHVILLE,161,161,2,36.1239184,-86.64886732,-86.64886732,36.1239184
OLD HICKORY,TN,DAVIDSON,NASHVILLE,-999999,-999999,3,36.25797653,-86.65148206,-86.65148206,36.257976529999986
EVERETT,WI,MILWAUKEE,MILWAUKEE,-999999,-999999,0,43.03585142,-87.91800479,-87.91800479,43.03585142
UNKNOWN155604,KY,MCCRACKEN,PADUCAH,161,-999999,3,37.09010205,-88.67679947,-88.67679947,37.09010204999999
UNKNOWN155605,IN,SHELBY,WALDRON,-999999,-999999,0,39.43842952,-85.66711802,-85.66711802,39.43842952
UNKNOWN155606,ND,ADAMS,HETTINGER,-999999,-999999,1,46.0098853,-102.6323257,-102.6323257,46.0098853
UNKNOWN155607,IA,JOHNSON,LONE TREE,-999999,-999999,0,41.49591892,-91.48307992,-91.48307992,41.49591892000001
UNKNOWN155608,MO,ST. LOUIS,EUREKA,-999999,-999999,0,38.50541238,-90.66796248,-90.66796248,38.505412379999996
BISON,ND,CASS,MAPLETON,345,345,3,46.95074405,-97.07594134,-97.07594134,46.95074405
UNKNOWN155611,IN,CLARK,JEFFERSONVILLE,138,138,2,38.34743339,-85.69765965,-85.69765965,38.34743338999999
UNKNOWN155613,MI,WASHTENAW,ANN ARBOR,-999999,-999999,0,42.28774699,-83.73772485,-83.73772485000002,42.28774698999999
UNKNOWN155614,MI,EMMET,PELLSTON,-999999,-999999,0,45.55141708,-84.78328556,-84.78328556,45.55141708
UNKNOWN155615,MI,ROSCOMMON,ROSCOMMON,-999999,-999999,0,44.46457603,-84.73028221,-84.73028221,44.46457603
UNKNOWN155616,MI,KALAMAZOO,BRADY TWP,-999999,-999999,0,42.09289631,-85.4591109,-85.4591109,42.09289630999999
